name,link,rating,num_reviews,price,distance_to_city_center,star,description,images,address
Motel One Berlin-Hauptbahnhof,,8.6,14599,96.0,1.3,2.0,"Unser Motel One Berlin-Hauptbahnhof liegt nicht nur sehr verkehrsgünstig, auch das Design steht ganz im Zeichen des namensgebenden Bahnhofs: Von kunstvollen Gleisinstallationen über gemütliche Sitzecken, die an Zugabteile erinnern bis hin zu historischen Aufnahmen, welche die Entwicklung des Bahnhofs abbilden. Doch trotz der zentralen Lage, überrascht unser Motel One mit einer grünen Oase und natürlichen Holzterrasse zum Entspannen.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/d0/8d/15f376e2af7e393785318326f6790cd1f6f5108a2e734263234b5d2d660d.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/79/c3/f50cd8a9366fba9b5bd193a0190a28d21936a01399fa8ca1efcab3dee314.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/c8/70/479624665836bedc4da378df43f63c10c1025bdd95969dac5866d2caff14.jpeg']","Invalidenstraße 54, 10557, Berlin, Germany"
Mondrian Suites Berlin Checkpoint Charlie,,8.5,11839,83.0,1.6,4.0,"Mondrian suites hotel berlin checkpoint charlie offers top-notch services and amenities, ensuring guests experience utmost comfort. Share your photos and respond to emails at your convenience, thanks to the free Wi-Fi internet access offered by serviced apartment.Visitors can take advantage of the accessible parking options directly at the serviced apartment.Reception services such as luggage storage and safety deposit boxes are available to accommodate your requirements.Traveling with minimal baggage is achievable at mondrian suites hotel berlin checkpoint charlie, as the serviced apartment's laundromat and laundry service ensures your garments stay fresh.Room amenities feature daily housekeeping, allowing you to unwind and make the most of your visit. The serviced apartment maintains a completely smoke-free zone, providing a breathable atmosphere. Each accommodation at mondrian suites hotel berlin checkpoint charlie is thoughtfully created and adorned to provide visitors with a comfortable, home-like atmosphere. In certain rooms, the serviced apartment offers linen service and blackout curtains for guest convenience and satisfaction.At mondrian suites hotel berlin checkpoint charlie, uniquely crafted rooms provide various layout choices, featuring spaces equipped with separate living room and balcony or terrace.In select rooms, guests at the serviced apartment can enjoy top-notch in-room entertainment with television and cable TV available for their convenience.Rest assured, in a few chosen rooms, you will find the convenience of a refrigerator, a coffee or tea maker and bottled water at your disposal.Mondrian suites hotel berlin checkpoint charlie offers a hair dryer, toiletries and bathrobes in the restrooms of specific accommodations. Embark on your holiday experience in the most ideal manner. Commence each morning of your visit with an on-site breakfast. Experience the delight of a fresh morning by savoring excellent coffee at the cafe situated within serviced apartment. Experience an unforgettable evening with your fellow travelers just a short distance away, at serviced apartment's bar. Mondrian suites hotel berlin checkpoint charlie provides a superb assortment of leisure amenities for guests to enjoy. Unwind after a long day by stopping by steam room and sauna to rejuvenate your senses.For individuals who don't want to skip their exercise routine, visiting the serviced apartment fitness center ensures you maintain your vitality and wellness.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/d0/8d/15f376e2af7e393785318326f6790cd1f6f5108a2e734263234b5d2d660d.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/79/c3/f50cd8a9366fba9b5bd193a0190a28d21936a01399fa8ca1efcab3dee314.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/c8/70/479624665836bedc4da378df43f63c10c1025bdd95969dac5866d2caff14.jpeg']","Markgrafenstrasse 16-16a, 10969, Berlin, Germany"
aletto Hotel Potsdamer Platz,,8.9,12573,83.0,1.8,3.0,No description available,"['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/d0/8d/15f376e2af7e393785318326f6790cd1f6f5108a2e734263234b5d2d660d.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/79/c3/f50cd8a9366fba9b5bd193a0190a28d21936a01399fa8ca1efcab3dee314.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/c8/70/479624665836bedc4da378df43f63c10c1025bdd95969dac5866d2caff14.jpeg']","12-14 Luckenwalder Straße, 10963, Berlin, Germany"
a&o Berlin Mitte,,7.2,31869,64.0,3.2,0.0,"A&o Berlin Mitte provides flawless service and all the necessary facilities for visitors.Maintain seamless communication using the complimentary Wi-Fi at hostel. Discovering Berlin becomes even more accessible, thanks to the taxi amenities provided at the hostel.Guests can avail parking facilities at the hostel.During your stay at this fantastic hostel, the attentive front desk personnel can provide you with a range of amenities such as luggage storage and safety deposit boxes. In search of city's top entertainment, seek assistance at the hostel's ticket service and tours for reservations. For extended visits or whenever required, the laundromat ensures your preferred travel garments remain fresh and accessible.Craving relaxation? Make the most of your stay at the a&o Berlin Mitte with convenient amenities like room service and daily housekeeping at your disposal.Kindly note that smoking is prohibited in the hostel to ensure fresher air for all visitors. At a&o Berlin Mitte, every guestroom is provided with convenient amenities and fittings to ensure a comfortable stay. Enhance your experience at hostel with the knowledge that certain rooms are equipped with linen service and blackout curtains for your convenience. Certain rooms boast in-room amusement features such as television and cable TV, offering guests an enjoyable stay.In select rooms at the hostel, bottled water is available for those moments when it seems necessary. In the hostel, certain guest bathrooms come equipped with essential bathroom amenities, such as a hair dryer and toiletries, ensuring a comfortable stay for guests. Begin your day with a scrumptious on-site breakfast available each morning at a&o Berlin Mitte.Enjoy an entertaining evening with your fellow travelers at the hostel's bar. At a&o Berlin Mitte, visitors have the option to receive groceries directly in their accommodation, ensuring outstanding comfort and simplicity when it comes to meals. At the hostel, discerning guests can also enjoy on-site culinary facilities like shared kitchen tailored to their preferences.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/d0/8d/15f376e2af7e393785318326f6790cd1f6f5108a2e734263234b5d2d660d.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/79/c3/f50cd8a9366fba9b5bd193a0190a28d21936a01399fa8ca1efcab3dee314.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/c8/70/479624665836bedc4da378df43f63c10c1025bdd95969dac5866d2caff14.jpeg']","Köpenicker Straße 127, 10179, Berlin, Germany"
Vienna House Easy by Wyndham Berlin Potsdamer Platz,,8.5,2203,69.0,1.9,3.0,"Each accommodation at Vienna House Easy by Wyndham Berlin Potsdamer Platz is thoughtfully created and adorned to provide visitors with a comfortable, home-like atmosphere.In select rooms of the hotel, guests can enjoy the advantage of having air conditioning available for their convenience.In select rooms, guests can enjoy a touch of amusement with the availability of television for their entertainment. Understanding the significance of bathroom facilities in enhancing visitor contentment, hotel offers a hair dryer and toiletries within a few chosen chambers.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/d0/8d/15f376e2af7e393785318326f6790cd1f6f5108a2e734263234b5d2d660d.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/79/c3/f50cd8a9366fba9b5bd193a0190a28d21936a01399fa8ca1efcab3dee314.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/c8/70/479624665836bedc4da378df43f63c10c1025bdd95969dac5866d2caff14.jpeg']","DENNEWITZSTRASSE 44, 10785, Berlin, Germany"
Cozy Apartment Checkpoint Charlie,,9.2,229,324.0,1.7,0.0,,"['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/d0/8d/15f376e2af7e393785318326f6790cd1f6f5108a2e734263234b5d2d660d.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/79/c3/f50cd8a9366fba9b5bd193a0190a28d21936a01399fa8ca1efcab3dee314.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/c8/70/479624665836bedc4da378df43f63c10c1025bdd95969dac5866d2caff14.jpeg']",
Mercure Hotel & Residenz Berlin Checkpoint Charlie,,8.9,11739,108.0,1.3,4.0,"Bis zu den schicken Geschäften und dem quirligen Leben der Friedrichstraße und des Gendarmenmarktes ist es nur ein kurzer Spaziergang - und doch wohnen Sie als Gast des 4-Sterne Mercure Hotel & Residenz Berlin Checkpoint Charlie ruhig und komfortabel. Unsere großzügigen 117 Zimmer verfügen über eine Klimaanlage und kostenloses WLAN, viele Zimmer haben Balkone oder Terrassen zum grünen Innenhof.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/d0/8d/15f376e2af7e393785318326f6790cd1f6f5108a2e734263234b5d2d660d.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/79/c3/f50cd8a9366fba9b5bd193a0190a28d21936a01399fa8ca1efcab3dee314.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/c8/70/479624665836bedc4da378df43f63c10c1025bdd95969dac5866d2caff14.jpeg']","Schützenstraße 11, 10117, Berlin, Germany"
sly Berlin,,9.1,1698,118.0,4.8,5.0,No description available,"['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/d0/8d/15f376e2af7e393785318326f6790cd1f6f5108a2e734263234b5d2d660d.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/79/c3/f50cd8a9366fba9b5bd193a0190a28d21936a01399fa8ca1efcab3dee314.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/c8/70/479624665836bedc4da378df43f63c10c1025bdd95969dac5866d2caff14.jpeg']","Petersburger Strasse 16, 10249, Berlin, Germany"
Hotel Adlon Kempinski Berlin,,9.3,12424,463.0,0.1,5.0,"Hotel Adlon Kempinski offers top-notch services and amenities, ensuring guests experience utmost comfort.Share your photos and respond to emails at your convenience, thanks to the free Wi-Fi internet access offered by hotel.Should you require transportation to or from the airport, hotel is able to organize it prior to your arrival date. Taxi, car hire and shuttle offerings at the hotel simplify arranging your excursions, explorations, and additional activities in Berlin.Visitors can take advantage of the accessible parking options directly at the hotel. Reception services such as concierge service, express check-in or check-out, luggage storage and safety deposit boxes are available to accommodate your requirements. Securing top-notch tickets and snagging sought-after dining reservations become effortless, thanks to the hotel's ticket service and tours. Traveling with minimal baggage is achievable at Hotel Adlon Kempinski, as the hotel's dry cleaning service and laundry service ensures your garments stay fresh. Room amenities like 24-hour room service and daily housekeeping contribute to making a perfect selection for your stay. The hotel maintains a completely smoke-free zone, providing a breathable atmosphere. Smoking is limited to specified smoking zones.Each accommodation at Hotel Adlon Kempinski is thoughtfully created and adorned to provide visitors with a comfortable, home-like atmosphere.In certain rooms, the hotel offers blackout curtains and air conditioning for guest convenience and satisfaction. At Hotel Adlon Kempinski, the uniquely tailored rooms provide a configuration choice resembling a separate living room.In select rooms, guests at the hotel can enjoy top-notch in-room entertainment with daily newspaper, television, in-room video streaming and cable TV available for their convenience.Rest assured, in a few chosen rooms, you will find the convenience of a refrigerator, bottled water, a coffee or tea maker and mini bar at your disposal. Maintain your cleanliness and comfort using a hair dryer, toiletries and bathrobes available in select guest restrooms.Immerse yourself in the executive lounge, where exceptional amenities and lavish surroundings await you. Embark on your holiday experience in the most ideal manner. Commence each morning of your visit with an on-site breakfast. Experience the delight of a fresh morning by savoring excellent coffee at the cafe situated within hotel.Should you prefer not to venture out for a meal, the enticing culinary choices at hotel are always available for your satisfaction.Experience an amazing evening effortlessly! Have an enjoyable night without venturing beyond the premises at bar and nightclub. Indulge in the numerous pursuits available at Hotel Adlon Kempinski.Make certain to allocate time for discovering the shoreline, easily reachable right from the hotel. Unwind after a long day by stopping by massage, salon, spa and sauna to rejuvenate your senses.Each day at hotel, immerse yourself in the invigorating waters of the pool, perfect for a rejuvenating plunge or a series of revitalizing laps. Bypass the formal attire and choose a laid-back mixed drink or brew at hotel's waterside lounge.For individuals who don't want to skip their exercise routine, visiting the hotel fitness center ensures you maintain your vitality and wellness.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/d0/8d/15f376e2af7e393785318326f6790cd1f6f5108a2e734263234b5d2d660d.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/79/c3/f50cd8a9366fba9b5bd193a0190a28d21936a01399fa8ca1efcab3dee314.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/c8/70/479624665836bedc4da378df43f63c10c1025bdd95969dac5866d2caff14.jpeg']","Unter den Linden 77, 10117, Berlin, Germany"
Crowne Plaza Berlin City Centre Kudamm By Ihg,,8.6,17041,125.0,2.9,4.0,"A business hotel in Berlin city centre with a spa and conference facilities. Crowne Plaza® Berlin - City Ctr Nurnberger Ku'damm hotel is just off the famous Kurfürstendamm shopping street. Nearby U-Bahn station Zoologischer Garten or Wittenbergplatz provide access to Berlin Central Station or the iconic Brandenburg Gate in less than 15 minutes. Our 13 meeting rooms include private boardrooms and a conference centre for 1,000 guests. If you’re hosting an event, the Crowne Plaza Meetings Director can help arrange everything including catering. Delegates travelling by air can be at Berlin Airport (BER) in 40-60 minutes. Take a break at Berlin Zoo or the Haus der Kulturen der Welt arts centre in nearby Tiergarten park, also home to a lakeside beer garden. Ask the concierge for advice on local jogging routes. At this hotel you can enjoy: - Inclusive Wi-Fi as well as Indoor - outdoor parking for a daily fee Our Sleep Advantage® programme offers premium bedding and Quiet Zones for a good night’s sleep. Stay on your toes with a workout at the gym or a few laps in the indoor pool, book a treatment at the spa or wind down in the sauna. The Wilson’s Restaurant (closed until further notice) serves a classic American menu, with terrace dining in good weather. You can meet colleagues for a drink at Kemmons Bar.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/d0/8d/15f376e2af7e393785318326f6790cd1f6f5108a2e734263234b5d2d660d.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/79/c3/f50cd8a9366fba9b5bd193a0190a28d21936a01399fa8ca1efcab3dee314.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/c8/70/479624665836bedc4da378df43f63c10c1025bdd95969dac5866d2caff14.jpeg']","Nuernberger Strasse 65, 10787, Berlin, Germany"
Schulz Hotel Berlin Wall at the East Side Gallery,,8.6,31222,83.0,3.9,3.0,"Newly opened in September 2018: Hotel Schulz Berlin Wall is located between East Side Gallery and Spree river in the popular area Friedrichshain and offers free highspeed Wi-Fi and a beer garden right next to an original piece of Berlin Wall. The hotel focuses on sustainability and social commitment. Nearby train station Ostbahnhof offers public transportation connections to all parts of Berlin Alexanderplatz is only 2 km away. Rooms are designed individually and are fitted with smart tv, adjustable room climate, USB-hubs and soundproof windows. All units are 100 porcent non-smoking and are equipped with desk and seating facility. Bathrooms are private and come with Queen size shower, care products and a hair dryer. Barrier free rooms are available. Pets are welcome at a fee. Guests at the accommodation will be able to use a fully equipped guest kitchen, a laundry room and library. Highspeed Wi-Fi is available for free throughout the whole property. Luggage deposit and lockers for valuables are available at a fee. The hotel offers free use of computers. A continental breakfast with international components can be enjoyed at the hotel restaurant. Vegan and gluten free options are available. The in-house café Martha offers Portugese specialities and fair-trade coffee, the hotel bar serves local brewed beer. The beer garden, open throughout spring, fall and summer, is located next to an original piece of the Berlin Wall. The property offers a 24-hour front desk and possibilities for pre-check-in and mobile check-in/check-out. Multilingual staff provide information on exploring the area. The Mercedes-Benz-Arena (0,8 km) and the popular districts Friedrichshain & Kreuzberg with their alternative art and culture-scene can be reached on foot. Berlin fair and central district Mitte with Alexanderplatz (2 km), Checkpoint Charlie (3 km) and Museum-Island (3 km) are easily to be reached by public transportation via train station Ostbahnhof. Berlin Tegel Airport is 11 k away, Berlin-Schönefeld airport is 15 km away.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/d0/8d/15f376e2af7e393785318326f6790cd1f6f5108a2e734263234b5d2d660d.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/79/c3/f50cd8a9366fba9b5bd193a0190a28d21936a01399fa8ca1efcab3dee314.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/c8/70/479624665836bedc4da378df43f63c10c1025bdd95969dac5866d2caff14.jpeg']","Stralauer Platz 36, 10243, Berlin, Germany"
Motel One Berlin-Alexanderplatz,,8.8,18585,106.0,2.3,3.0,"Bunt und unkonventionell - das trifft nicht nur auf unser Motel One Berlin-Alexanderplatz, sondern auch auf den namensgebenden Platz zu. Denn dieser steht vor allem für kulturelle Vielfalt, Kontraste und Urbanität - und genau das, spiegelt sich auch in unserem Design wider: Von bunten Farbakzenten bis hin zu Street Art. Außerdem ist unser Motel One nicht nur der ideale Ausgangspunkt, um die Umgebung rund um das Hotel zu erkunden, sondern auch ideal gelegen, um die Großstadt zu erkunden.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/d0/8d/15f376e2af7e393785318326f6790cd1f6f5108a2e734263234b5d2d660d.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/79/c3/f50cd8a9366fba9b5bd193a0190a28d21936a01399fa8ca1efcab3dee314.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/c8/70/479624665836bedc4da378df43f63c10c1025bdd95969dac5866d2caff14.jpeg']","Grunerstrasse 11, 10178, Berlin, Germany"
H10 Berlin Ku'damm,,8.9,12732,100.0,3.5,4.0,"The H10 Berlin Kudamm is located in one of the citys historic buildings, standing just feet away from the famous Kurfürstendamm avenue, the main shopping street in western Berlin, and very close to the Kaiser Wilhelm Memorial Church and the zoo. The hotel features the Salt & Pepper Restaurant, the Steps Bar, a Despacio Beauty Centre and seven meeting rooms.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/ce/42/76b09de124e611a5d3c968abdf4ad0fd4bdccfd62a0f2c059121a90f0209.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/e7/d8/dd4755c71e63836edea7481304e5c72a59e96186f5fe6ea52a5f66f4e58c.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/57/a1/c817ff676a09b1943eff3c0d7112b0b3ecfa5bf8b2c44cb1078755ccf631.jpeg']","Joachimsthaler Str. 31-32, 10719, Berlin, Germany"
The Mandala Hotel,,9.2,14459,204.0,0.8,5.0,"Potsdamer Platz is Berlin’s epicenter of contemporary architecture, putting The Mandala Hotel in good company. The unassuming entrance, the hidden Qiu Bar & Restaurant on the first floor, the fifth-floor two-Michelin-star restaurant Facil, with its leafy courtyard views, and the wonderful top-floor Ono Spa all help to provide guests with discreet relief from the area’s hustle and bustle. Interiors pare luxury down to its modern essence of serenity and subtle harmonies but spare no expense with designer furnishings and artwork.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/ce/42/76b09de124e611a5d3c968abdf4ad0fd4bdccfd62a0f2c059121a90f0209.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/e7/d8/dd4755c71e63836edea7481304e5c72a59e96186f5fe6ea52a5f66f4e58c.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/57/a1/c817ff676a09b1943eff3c0d7112b0b3ecfa5bf8b2c44cb1078755ccf631.jpeg']","Potsdamer Straße 3, 10785, Berlin, Germany"
NH Collection Berlin Mitte am Checkpoint Charlie,,8.6,20871,122.0,1.0,4.0,"NH Collection Berlin Mitte am Checkpoint Charlie, formerly known as NH Berlin Mitte Leipziger Strasse, is in the lively Mitte district, steps away from the Friedrichstrasse shopping street. Some of the city’s famous attractions, like Checkpoint Charlie and the Potsdamer Platz square are 10 minutes away on foot. Walk further and you will find yourself at the Gendarmenmarkt Square. For connections to the airport and other Berlin attractions, guests can catch the train at the nearby Stadtmitte U-Bahn metro station. NH Collection Berlin Mitte am Checkpoint Charlie features 392 rooms for every type of traveler, including connecting and family rooms. The décor is contemporary with a neutral palette highlighted by bright pops of color. For those who have trouble sleeping, there are ultra-quiet rooms. Every morning, guests may enjoy our delicious breakfast buffet. During lunch or dinner, NH Collection Berlin Mitte am Checkpoint Charlie Restaurant offers a comfortable atmosphere and a selection of international dishes. Or relax with a drink at the Grissini Bar, which features a Spanish Jamonería and an extensive wine list, all of which can be enjoyed on a terrace. There is also a wellness center with a gym and relaxation room.  For business travelers, 15 conference rooms are available and feature SMART Room Systems for videoconferencing.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/ce/42/76b09de124e611a5d3c968abdf4ad0fd4bdccfd62a0f2c059121a90f0209.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/e7/d8/dd4755c71e63836edea7481304e5c72a59e96186f5fe6ea52a5f66f4e58c.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/57/a1/c817ff676a09b1943eff3c0d7112b0b3ecfa5bf8b2c44cb1078755ccf631.jpeg']","Leipziger Straße 106-111, 10117, Berlin, Germany"
Hampton by Hilton Berlin City West,,8.7,17628,129.0,3.7,3.0,"Hampton by Hilton™ Berlin City West – in the centre of ‘City West’, in the middle of Berlin’s posh surroundings – therefore the best place to stay in Berlin. Hampton by Hilton™ is symbolic for accommodation with highest standards combined with moderate pricing and great value for your money. This brand has been developed for price-conscious traveling and has been classified with 3 Stars. Experience the market entry of the first Hampton by Hilton™ in Germany in Berlin’s most distinguished 'City West’ location – with close proximities to the renowned Kurfürstendamm (Ku’damm). You will find everything your heart desires: an abundance of possibilities to shop, numerous restaurants, and an excellent connection to Berlin’s public transport. Get inspired by the surroundings – stroll through the many chic boutiques on Ku’damm, treat yourself to some luxury at KaDeWe - the largest department store in Europe, pamper your senses in one of the numerous bars and restaurants around the Savignyplatz or discover the city on your own device by underground starting at Uhlandstrasse or Zoologischer Garten. Whether you are travelling on leisure or business, the new Hampton by Hilton™ is your start, your stepping stone, your trampoline into a new day, to the city, into the Berlin life. With its bold and yet discreet design, Hampton by Hilton™ creates an intriguing atmosphere, which invites the guest already upon arrival to relax and unwind in style. Trusted for a good night’s rest by value conscious and quality minded travelers. Therefore, Hampton by Hilton™ presents its rooms with noble and high quality interior with accents on a wide range of functions. All rooms are featured with a comfortable double-bed with several pillows, flat-screen TV, work-desk and further accessories like radio-alarm, electric kettle, iron, ironing-board and an individual adjustable air-conditioning. Large, fluffy towels and a 'rain-shower’ complement the fully equipped bathrooms. Additionally, our Hampton by Hilton™ Rooms Plus have been featured with a sofa, which can be converted to a double-bed. Our Hampton by Hilton™ Deluxe Rooms are located on our top floor and have a terrace with a great view over the city. Switch to comfy-mode in our HUB-Bar, which is open 24/7, and get indulged with some of our hot and cold snacks and drinks. Whether you would like to chill-out in our living-room-like ‘Living Zone’ or get prepared for the next meeting in our ‘Working Zone’, rest assured that we will look after you around the clock and you can feel like home away from home. Atmosphere pure. The Hampton by Hilton™ Berlin/City West is featured with modern gym facilities as well as 3 conference rooms for up to 100 guests. Hampton invites its guests to enjoy a free bountiful breakfast with hot and cold choices – even our breakfast sets new standards by sticking to high quality and usage of well-known products. Furthermore, we offer complimentary WLAN-access throughout the hotel. The Hampton by Hilton™ team offers you a feel-good-guarantee – open, friendly, personal, honest and with charming heartiness. Experience an unforgettable stay with us and feel the city’s pulse. Whether you are an early-bird-booker or a spontaneous city-cruiser, we have the best price for you. Regardless of whether you are booking in advance or if you would like to stay flexible with your stay, when booking via www.hilton.de we guarantee the best available rates. Booking in advance pays off, you will always find an excellent price and something to look forward to. Hampton by Hilton™ will fulfil your expectations and guarantees a 100%-satisfaction – our 100% satisfaction stands surety for this and if you are not happy with your stay, we do not expect you to pay. Our commitment is your guarantee - that is 100% Hampton by Hilton™. Hampton by Hilton™ Berlin City West - we love having you here™.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/ce/42/76b09de124e611a5d3c968abdf4ad0fd4bdccfd62a0f2c059121a90f0209.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/e7/d8/dd4755c71e63836edea7481304e5c72a59e96186f5fe6ea52a5f66f4e58c.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/57/a1/c817ff676a09b1943eff3c0d7112b0b3ecfa5bf8b2c44cb1078755ccf631.jpeg']","Uhlandstrasse 188-189, 10623, Berlin, Germany"
